1	13	4	15	2	9	3	11	5	19	8	24
1	13	4	15	2	9	3	12	8	24
1	13	4	15	2	10	8	24
1	13	4	16	3	11	5	18	7	22	2	10	8	24
1	13	4	16	3	11	5	19	8	24
1	13	4	16	3	12	8	24
1	14	6	20	2	9	3	11	5	19	8	24
1	14	6	20	2	9	3	12	8	24
1	14	6	20	2	10	8	24
1	14	6	21	8	24
