-12.000000_S2	(1/(+C0+C2))	12.000000_S2	z^-1C2	-8.000000_S3	(1/(+C2))	8.000000_S3	z^-1C2	-8.000000_S4	(1/(+C2))	8.000000_S4	z^-1C2	-8.000000_S1	(1/(+C2))	8.000000_S1	z^-1C2	-12.000000_S2
-12.000000_S2	(1/(+C0+C2))	12.000000_S2	OP-	16.000000_S2	-z^-1C2	-8.000000_S3	(1/(+C2))	8.000000_S3	z^-1C2	-8.000000_S4	(1/(+C2))	8.000000_S4	z^-1C2	-8.000000_S1	(1/(+C2))	8.000000_S1	z^-1C2	-12.000000_S2
-12.000000_S2	(1/(+C0+C2))	12.000000_S2	z^-1C2	-8.000000_S3	(1/(+C2))	8.000000_S3	z^-1C2	-8.000000_S4	(1/(+C2))	8.000000_S4	z^-1C2	-8.000000_S1	(1/(+C2))	8.000000_S1	OP-	48.000000_S1	-z^-1C2	-12.000000_S2
-12.000000_S2	(1/(+C0+C2))	12.000000_S2	OP-	16.000000_S2	-z^-1C2	-8.000000_S3	(1/(+C2))	8.000000_S3	z^-1C2	-8.000000_S4	(1/(+C2))	8.000000_S4	z^-1C2	-8.000000_S1	(1/(+C2))	8.000000_S1	OP-	48.000000_S1	-z^-1C2	-12.000000_S2
-12.000000_S2	(1/(+C0+C2))	12.000000_S2	z^-1C2	-8.000000_S3	(1/(+C2))	8.000000_S3	z^-1C2	-8.000000_S4	(1/(+C2))	8.000000_S4	OP-	16.000000_S4	-z^-1C2	-8.000000_S1	(1/(+C2))	8.000000_S1	z^-1C2	-12.000000_S2
-12.000000_S2	(1/(+C0+C2))	12.000000_S2	OP-	16.000000_S2	-z^-1C2	-8.000000_S3	(1/(+C2))	8.000000_S3	z^-1C2	-8.000000_S4	(1/(+C2))	8.000000_S4	OP-	16.000000_S4	-z^-1C2	-8.000000_S1	(1/(+C2))	8.000000_S1	z^-1C2	-12.000000_S2
-12.000000_S2	(1/(+C0+C2))	12.000000_S2	z^-1C2	-8.000000_S3	(1/(+C2))	8.000000_S3	z^-1C2	-8.000000_S4	(1/(+C2))	8.000000_S4	OP-	16.000000_S4	-z^-1C2	-8.000000_S1	(1/(+C2))	8.000000_S1	OP-	48.000000_S1	-z^-1C2	-12.000000_S2
-12.000000_S2	(1/(+C0+C2))	12.000000_S2	OP-	16.000000_S2	-z^-1C2	-8.000000_S3	(1/(+C2))	8.000000_S3	z^-1C2	-8.000000_S4	(1/(+C2))	8.000000_S4	OP-	16.000000_S4	-z^-1C2	-8.000000_S1	(1/(+C2))	8.000000_S1	OP-	48.000000_S1	-z^-1C2	-12.000000_S2
-12.000000_S2	(1/(+C0+C2))	12.000000_S2	z^-1C2	-8.000000_S3	(1/(+C2))	8.000000_S3	OP-	20.000000_S3	-z^-1C2	-8.000000_S4	(1/(+C2))	8.000000_S4	z^-1C2	-8.000000_S1	(1/(+C2))	8.000000_S1	z^-1C2	-12.000000_S2
-12.000000_S2	(1/(+C0+C2))	12.000000_S2	OP-	16.000000_S2	-z^-1C2	-8.000000_S3	(1/(+C2))	8.000000_S3	OP-	20.000000_S3	-z^-1C2	-8.000000_S4	(1/(+C2))	8.000000_S4	z^-1C2	-8.000000_S1	(1/(+C2))	8.000000_S1	z^-1C2	-12.000000_S2
-12.000000_S2	(1/(+C0+C2))	12.000000_S2	z^-1C2	-8.000000_S3	(1/(+C2))	8.000000_S3	OP-	20.000000_S3	-z^-1C2	-8.000000_S4	(1/(+C2))	8.000000_S4	z^-1C2	-8.000000_S1	(1/(+C2))	8.000000_S1	OP-	48.000000_S1	-z^-1C2	-12.000000_S2
-12.000000_S2	(1/(+C0+C2))	12.000000_S2	OP-	16.000000_S2	-z^-1C2	-8.000000_S3	(1/(+C2))	8.000000_S3	OP-	20.000000_S3	-z^-1C2	-8.000000_S4	(1/(+C2))	8.000000_S4	z^-1C2	-8.000000_S1	(1/(+C2))	8.000000_S1	OP-	48.000000_S1	-z^-1C2	-12.000000_S2
-12.000000_S2	(1/(+C0+C2))	12.000000_S2	z^-1C2	-8.000000_S3	(1/(+C2))	8.000000_S3	OP-	20.000000_S3	-z^-1C2	-8.000000_S4	(1/(+C2))	8.000000_S4	OP-	16.000000_S4	-z^-1C2	-8.000000_S1	(1/(+C2))	8.000000_S1	z^-1C2	-12.000000_S2
-12.000000_S2	(1/(+C0+C2))	12.000000_S2	OP-	16.000000_S2	-z^-1C2	-8.000000_S3	(1/(+C2))	8.000000_S3	OP-	20.000000_S3	-z^-1C2	-8.000000_S4	(1/(+C2))	8.000000_S4	OP-	16.000000_S4	-z^-1C2	-8.000000_S1	(1/(+C2))	8.000000_S1	z^-1C2	-12.000000_S2
