-100	16390.000000_S1	-8216.000000_S1	8216.000000_S1	96.000000_S1	-35200.000000_S1	35200.000000_S1	5632.000000_S1	100
-100	16390.000000_S1	-8216.000000_S1	8216.000000_S1	96.000000_S1	-35200.000000_S1	35200.000000_S1	5632.000000_S1	-256.000000_S2	256.000000_S2	512.000000_S2	100
-100	16390.000000_S1	-8216.000000_S1	8216.000000_S1	96.000000_S1	-35200.000000_S1	35200.000000_S1	-256.000000_S2	256.000000_S2	512.000000_S2	100
-100	16390.000000_S1	-8216.000000_S1	8216.000000_S1	96.000000_S1	-35200.000000_S1	35200.000000_S1	-256.000000_S2	256.000000_S2	512.000000_S2	100
-100	16390.000000_S1	-35200.000000_S1	35200.000000_S1	5632.000000_S1	100
-100	16390.000000_S1	-35200.000000_S1	35200.000000_S1	5632.000000_S1	-256.000000_S2	256.000000_S2	512.000000_S2	100
-100	16390.000000_S1	-35200.000000_S1	35200.000000_S1	-256.000000_S2	256.000000_S2	512.000000_S2	100
-100	16390.000000_S1	-35200.000000_S1	35200.000000_S1	-256.000000_S2	256.000000_S2	512.000000_S2	100
-100	16390.000000_S1	-35200.000000_S1	35200.000000_S1	5632.000000_S1	100
-100	16390.000000_S1	-35200.000000_S1	35200.000000_S1	5632.000000_S1	-256.000000_S2	256.000000_S2	512.000000_S2	100
-100	16390.000000_S1	-35200.000000_S1	35200.000000_S1	-256.000000_S2	256.000000_S2	512.000000_S2	100
-100	16390.000000_S1	-35200.000000_S1	35200.000000_S1	-256.000000_S2	256.000000_S2	512.000000_S2	100
-100	16390.000000_S1	-256.000000_S2	256.000000_S2	512.000000_S2	100
-100	16390.000000_S1	-256.000000_S2	256.000000_S2	512.000000_S2	-35200.000000_S1	35200.000000_S1	5632.000000_S1	100
-100	16390.000000_S1	-256.000000_S2	256.000000_S2	-35200.000000_S1	35200.000000_S1	5632.000000_S1	100
-100	16390.000000_S1	-256.000000_S2	256.000000_S2	-35200.000000_S1	35200.000000_S1	5632.000000_S1	100
-100	2.000000_S2	-256.000000_S2	256.000000_S2	512.000000_S2	100
-100	2.000000_S2	-256.000000_S2	256.000000_S2	512.000000_S2	-35200.000000_S1	35200.000000_S1	5632.000000_S1	100
-100	2.000000_S2	-256.000000_S2	256.000000_S2	-35200.000000_S1	35200.000000_S1	5632.000000_S1	100
-100	2.000000_S2	-256.000000_S2	256.000000_S2	-35200.000000_S1	35200.000000_S1	5632.000000_S1	100
-100	2.000000_S2	-35200.000000_S1	35200.000000_S1	5632.000000_S1	100
-100	2.000000_S2	-35200.000000_S1	35200.000000_S1	5632.000000_S1	-256.000000_S2	256.000000_S2	512.000000_S2	100
-100	2.000000_S2	-35200.000000_S1	35200.000000_S1	-256.000000_S2	256.000000_S2	512.000000_S2	100
-100	2.000000_S2	-35200.000000_S1	35200.000000_S1	-256.000000_S2	256.000000_S2	512.000000_S2	100
